period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2019,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C1,EKZ  Netz 400F,7.314,0.566,6.748,60,0,6.324,EKZ Mixstrom Gewerbe,6.854,0.548,6.306,36,0,6.404,0.16,2.3,15.514,,
2019,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H1,EKZ  Netz 400F,9.233,0.719,8.513,60,0,5.243,EKZ Mixstrom Privat,8.366,0.669,7.697,36,0,6.116,0.16,2.3,18.67,,
2019,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C1,EKZ  Netz 400F,7.314,0.566,6.748,60,0,6.324,EKZ Mixstrom Gewerbe,6.854,0.548,6.306,36,0,6.404,0.65,2.3,16.004,,
2019,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H8,EKZ  Netz 400F,6.252,0.481,5.771,60,0,5.212,EKZ Mixstrom Privat,6.588,0.527,6.061,36,0,6.108,0.16,2.3,14.292,,
2019,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H4,EKZ  Netz 400F,6.785,0.524,6.261,60,0,5.212,EKZ Mixstrom Privat,6.908,0.553,6.356,36,0,6.108,0.16,2.3,15.077,,
2019,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H2,EKZ  Netz 400F,7.813,0.606,7.208,60,0,5.173,EKZ Mixstrom Privat,7.538,0.603,6.935,36,0,6.098,0.65,2.3,17.093,,
2019,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H6,EKZ  Netz 400F,4.127,0.311,3.816,60,0,3.647,EKZ Mixstrom Privat,5.836,0.467,5.369,36,0,5.692,0.65,2.3,12.136,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H2,Niederspannung (400V): Grundpreistarif,7.29,0,7.29,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,14.94,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H6,Niederspannung (400V): Grundpreistarif,5.13,0,5.13,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.78,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H3,Niederspannung (400V): Grundpreistarif,6.223,0,6.223,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.873,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C1,Niederspannung (400V): Grundpreistarif,5.64,0,5.64,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.29,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H7,Niederspannung (400V): Grundpreistarif,5.352,0,5.352,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.002,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H4,Niederspannung (400V): Grundpreistarif,6.223,0,6.223,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.873,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H5,Niederspannung (400V): Grundpreistarif,5.69,0,5.69,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.34,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H5,Niederspannung (400V): Grundpreistarif,5.69,0,5.69,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.34,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C4,Niederspannung (400V): Grundpreistarif,4.902,0,4.902,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.552,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C3,Niederspannung (400V): Grundpreistarif,4.93,0,4.93,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.58,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C4,Niederspannung (400V): Grundpreistarif,4.902,0,4.902,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.552,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C3,Niederspannung (400V): Grundpreistarif,4.93,0,4.93,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.58,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H1,Niederspannung (400V): Grundpreistarif,8.64,0,8.64,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,16.29,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H8,Niederspannung (400V): Grundpreistarif,5.69,0,5.69,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.34,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H6,Niederspannung (400V): Grundpreistarif,5.13,0,5.13,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.78,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H1,Niederspannung (400V): Grundpreistarif,8.64,0,8.64,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,16.29,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C2,Niederspannung (400V): Grundpreistarif,5.09,0,5.09,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.74,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C1,Niederspannung (400V): Grundpreistarif,5.64,0,5.64,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.29,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H7,Niederspannung (400V): Grundpreistarif,5.352,0,5.352,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.002,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H4,Niederspannung (400V): Grundpreistarif,6.223,0,6.223,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.873,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C2,Niederspannung (400V): Grundpreistarif,5.09,0,5.09,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.74,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H8,Niederspannung (400V): Grundpreistarif,5.69,0,5.69,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.34,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H2,Niederspannung (400V): Grundpreistarif,7.29,0,7.29,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,14.94,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H3,Niederspannung (400V): Grundpreistarif,6.223,0,6.223,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.873,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C3,NS 2,4.104,0,4.104,300,3000,1.664,NS 2,3.451,0,3.451,0,0,3.451,0.5,2.3,10.355,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H8,Haushalt und Gewerbe,4.231,0,4.231,60,0,3.191,Haushalt und Gewerbe,4.229,0,4.229,0,0,4.229,0.5,2.3,11.26,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H4,Haushalt und Gewerbe,4.764,0,4.764,60,0,3.191,Haushalt und Gewerbe,4.229,0,4.229,0,0,4.229,0.5,2.3,11.793,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H2,Haushalt und Gewerbe,5.795,0,5.795,60,0,3.155,Haushalt und Gewerbe,4.217,0,4.217,0,0,4.217,0.5,2.3,12.811,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H5,Haushalt und Gewerbe,3.525,0,3.525,60,0,2.485,Haushalt und Gewerbe,3.981,0,3.981,0,0,3.981,0.5,2.3,10.306,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H1,Haushalt und Gewerbe,7.21,0,7.21,60,0,3.22,Hauhalt und Gewerbe,4.239,0,4.239,0,0,4.239,0.5,2.3,14.249,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H7,Haushalt und Gewerbe sowie Wärmepumpe,3.509,0,3.509,96,0,2.531,Haushalt und Gewerbe sowie Wärmepumpe,3.783,0,3.783,0,0,3.783,0.5,2.3,10.093,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H6,Haushalt und Gewerbe,2.205,0,2.205,60,0,1.725,Haushalt und Gewerbe,3.714,0,3.714,0,0,3.714,0.5,2.3,8.72,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C2,Haushalt und Gewerbe,4.611,0,4.611,60,0,4.171,Haushalt und Gewerbe,4.574,0,4.574,0,0,4.574,0.5,2.3,11.985,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C4,NS 2,3.689,0,3.689,300,9000,1.589,NS 2,3.314,0,3.314,0,0,3.314,0.5,2.3,9.803,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C1,Haushalt und Gewerbe,5.223,0,5.223,60,0,4.233,Haushalt und Gewerbe,4.595,0,4.595,0,0,4.595,0.5,2.3,12.618,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H3,Haushalt und Gewerbe,3.948,0,3.948,60,0,2.375,Haushalt und Gewerbe,3.943,0,3.943,0,0,3.943,0.5,2.3,10.691,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H7,Haushalt < 100 MWh,6.352,0,6.352,78,0,5.512,EGM-EKZ-Mixstrom Privat,5.528,0,5.528,36,0,5.251,0,2.3,14.18,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C6,Mittelspannung 2019,3.664,0,3.664,1200,24960,1.68,EGM-EKZ-Mixstrom Business NS,4.927,0,4.927,0,0,4.927,0,2.3,10.891,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H8,Haushalt < 100 MWh,7.528,0,7.528,78,0,6.248,EGM-EKZ-Mixstrom Privat,5.934,0,5.934,36,0,5.454,0,2.3,15.762,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H2,Haushalt < 100 MWh,9.551,0,9.551,78,0,6.191,EGM-EKZ-Mixstrom Privat,6.879,0,6.879,36,0,5.439,0,2.3,18.73,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H5,Haushalt < 100 MWh,6.425,0,6.425,78,0,5.145,EGM-EKZ-Mixstrom Privat,5.629,0,5.629,36,0,5.149,0,2.3,14.354,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C3,Industrie-Lastgang >100 MWh,5.424,0,5.424,480,3900,2.264,EGM-EKZ-Mixstrom Business NS,5.062,0,5.062,0,0,5.062,0,2.3,12.786,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C1,Haushalt < 100 MWh,9.09,0,9.09,78,0,7.875,EGM-EKZ-Mixstrom Privat,6.355,0,6.355,36,0,5.905,0,2.3,17.745,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C4,Industrie-Lastgang >100 MWh,4.877,0,4.877,480,11700,2.201,EGM-EKZ-Mixstrom Business NS,4.892,0,4.892,0,0,4.892,0,2.3,12.069,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H4,Haushalt < 100 MWh,8.221,0,8.221,78,0,6.247,EGM-EKZ-Mixstrom Privat,6.254,0,6.254,36,0,5.454,0,2.3,16.775,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H3,Haushalt < 100 MWh,6.946,0,6.946,78,0,4.973,EGM-EKZ-Mixstrom Privat,5.902,0,5.902,36,0,5.102,0,2.3,15.148,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C5,Mittelspannung 2019,4.02,0,4.02,1200,9360,1.668,EGM-EKZ-Mixstrom Business NS,4.892,0,4.892,0,0,4.892,0,2.3,11.213,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C2,Haushalt < 100 MWh,8.279,0,8.279,78,0,7.779,EGM-EKZ-Mixstrom Privat,5.998,0,5.998,36,0,5.878,0,2.3,16.578,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H1,Haushalt < 100 MWh,11.408,0,11.408,78,0,6.293,EGM-EKZ-Mixstrom Privat,7.717,0,7.717,36,0,5.467,0,2.3,21.425,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H6,Haushalt < 100 MWh,4.51,0,4.51,78,0,3.958,EGM-EKZ-Mixstrom Privat,4.965,0,4.965,36,0,4.821,0,2.3,11.775,,
2019,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Grosswerbe,9.466,0,9.466,204,8556,3.386,Grossgewerbe,5.956,0,5.956,0,0,5.956,0.45,2.3,18.172,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,C7,Netz 16 kV,4.049,0,4.049,204,122054,2.179,Netz 16 kV,5.692,0,5.692,0,0,5.692,0.45,2.3,12.491,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H2,Haushalt,9.628,0,9.628,48,0,7.468,Haushalt,6.322,0,6.322,0,0,6.322,0.45,2.3,18.7,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,C2,Kleingewerbe,9.599,0,9.599,48,0,9.199,Kleingewerbe,6.624,0,6.624,0,0,6.624,0.45,2.3,18.973,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,H7,Haushalt,6.943,0,6.943,48,0,6.333,Haushalt,6.124,0,6.124,0,0,6.124,0.45,2.3,15.816,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,H1,Haushalt,10.818,0,10.818,48,0,7.578,Haushalt,6.341,0,6.341,0,0,6.341,0.45,2.3,19.909,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C6,Netz 16 kV,4.533,0,4.533,204,29952,2.283,Netz 16 kV,5.845,0,5.845,0,0,5.845,0.45,2.3,13.128,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C4,Grosswerbe,8.688,0,8.688,204,25668,3.274,Grossgewerbe,5.817,0,5.817,0,0,5.817,0.45,2.3,17.255,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,C5,Netz 16 kV,4.79,0,4.79,204,11232,2.263,Netz 16 kV,5.817,0,5.817,0,0,5.817,0.45,2.3,13.357,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,C6,Netz 16 kV,4.533,0,4.533,204,29952,2.283,Netz 16 kV,5.845,0,5.845,0,0,5.845,0.45,2.3,13.128,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Haushalt,8.41,0,8.41,48,0,7.53,Haushalt,6.332,0,6.332,0,0,6.332,0.45,2.3,17.492,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,H8,Haushalt,8.41,0,8.41,48,0,7.53,Haushalt,6.332,0,6.332,0,0,6.332,0.45,2.3,17.492,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,C4,Grosswerbe,8.688,0,8.688,204,25668,3.274,Grossgewerbe,5.817,0,5.817,0,0,5.817,0.45,2.3,17.255,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz 16 kV,4.049,0,4.049,204,122054,2.179,Netz 16 kV,5.692,0,5.692,0,0,5.692,0.45,2.3,12.491,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Haushalt,8.836,0,8.836,48,0,7.529,Haushalt,6.332,0,6.332,0,0,6.332,0.45,2.3,17.918,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Haushalt,6.943,0,6.943,48,0,6.333,Haushalt,6.124,0,6.124,0,0,6.124,0.45,2.3,15.816,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,H4,Haushalt,8.836,0,8.836,48,0,7.529,Haushalt,6.332,0,6.332,0,0,6.332,0.45,2.3,17.918,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz 16 kV,4.79,0,4.79,204,11232,2.263,Netz 16 kV,5.817,0,5.817,0,0,5.817,0.45,2.3,13.357,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Kleingewerbe,9.599,0,9.599,48,0,9.199,Kleingewerbe,6.624,0,6.624,0,0,6.624,0.45,2.3,18.973,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,H5,Haushalt,7.207,0,7.207,48,0,6.327,Haushalt,6.123,0,6.123,0,0,6.123,0.45,2.3,16.08,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Kleingewerbe,10.143,0,10.143,48,0,9.303,Kleingewerbe,6.642,0,6.642,0,0,6.642,0.45,2.3,19.536,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",cheapest,C3,Grosswerbe,9.466,0,9.466,204,8556,3.386,Grossgewerbe,5.956,0,5.956,0,0,5.956,0.45,2.3,18.172,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H6,Haushalt,5.466,0,5.466,48,0,5.034,Haushalt,5.897,0,5.897,0,0,5.897,0.45,2.3,14.113,,
2019,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Haushalt,7.207,0,7.207,48,0,6.327,Haushalt,6.123,0,6.123,0,0,6.123,0.45,2.3,16.08,,
