period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C7,EKZ Netz 16L,3.584,0,3.584,720,158436,1.002,EKZ Mixstrom Business,10.413,0,10.413,0,0,10.413,0.01,2.3,16.307,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H2,EKZ Netz 400F,8.828,0,8.828,60,0,5.968,EKZ Mixstrom,12.271,0,12.271,36,0,10.831,0.16,2.3,23.559,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H5,EKZ Netz 400F,6.74,0,6.74,60,0,5.48,EKZ Mixstrom,11.126,0,11.126,36,0,10.646,0.65,2.3,20.816,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C5,EKZ Netz 16L,4.548,0,4.548,720,14580,1.028,EKZ Mixstrom Business,10.597,0,10.597,0,0,10.597,0.16,2.3,17.606,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H8,EKZ Netz 400F,7.247,0,7.247,60,0,5.987,EKZ Mixstrom,11.318,0,11.318,36,0,10.838,0.65,2.3,21.515,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H3,EKZ Netz 400F,7.198,0,7.198,60,0,5.404,EKZ Mixstrom,11.417,0,11.417,36,0,10.617,0.65,2.3,21.565,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H1,EKZ Netz 400F,10.22,0,10.22,60,0,6.01,EKZ Mixstrom,13.097,0,13.097,36,0,10.847,0.65,2.3,26.267,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C6,EKZ Netz 16L,4.13,0,4.13,720,38880,1.03,EKZ Mixstrom Business,10.613,0,10.613,0,0,10.613,0.54,2.3,17.583,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H7,EKZ Netz 400F & EKZ Netz 400WP,6.588,0,6.588,120,0,5.205,EKZ Mixstrom,10.984,0,10.984,36,0,10.707,0.65,2.3,20.522,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C3,EKZ Netz 400L,6.31,0,6.31,720,5820,1.49,EKZ Mixstrom Business,10.764,0,10.764,0,0,10.764,0.16,2.3,19.534,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H2,EKZ Netz 400F,8.828,0,8.828,60,0,5.968,EKZ Mixstrom,12.271,0,12.271,36,0,10.831,0.65,2.3,24.049,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C7,EKZ Netz 16L,3.584,0,3.584,720,158436,1.002,EKZ Mixstrom Business,10.413,0,10.413,0,0,10.413,0.5,2.3,16.797,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H1,EKZ Netz 400F,10.22,0,10.22,60,0,6.01,EKZ Mixstrom,13.097,0,13.097,36,0,10.847,0.16,2.3,25.777,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C4,EKZ Netz 400L,5.556,0,5.556,720,17460,1.46,EKZ Mixstrom Business,10.597,0,10.597,0,0,10.597,0.16,2.3,18.614,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H8,EKZ Netz 400F,7.247,0,7.247,60,0,5.987,EKZ Mixstrom,11.318,0,11.318,36,0,10.838,0.16,2.3,21.025,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C4,EKZ Netz 400L,5.556,0,5.556,720,17460,1.46,EKZ Mixstrom Business,10.597,0,10.597,0,0,10.597,0.65,2.3,19.104,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H5,EKZ Netz 400F,6.74,0,6.74,60,0,5.48,EKZ Mixstrom,11.126,0,11.126,36,0,10.646,0.16,2.3,20.326,,
2023,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H4,EKZ Netz 400F,7.78,0,7.78,60,0,5.987,EKZ Mixstrom,11.638,0,11.638,36,0,10.838,0.65,2.3,22.368,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H2,Niederspannung (400V): Grundpreistarif,8.01,0,8.01,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,24.76,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H4,Niederspannung (400V): Grundpreistarif,6.943,0,6.943,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,23.693,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H1,Niederspannung (400V): Grundpreistarif,9.36,0,9.36,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,26.11,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H6,Niederspannung (400V): Grundpreistarif,5.85,0,5.85,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,22.6,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H8,Niederspannung (400V): Grundpreistarif,6.41,0,6.41,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,23.16,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C1,Niederspannung (400V): Grundpreistarif,6.36,0,6.36,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,23.11,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C3,Niederspannung (400V): Grundpreistarif,5.65,0,5.65,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,22.4,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H7,Niederspannung (400V): Grundpreistarif,6.072,0,6.072,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,22.822,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C4,Niederspannung (400V): Grundpreistarif,5.622,0,5.622,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,22.372,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H3,Niederspannung (400V): Grundpreistarif,6.943,0,6.943,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,23.693,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C2,Niederspannung (400V): Grundpreistarif,5.81,0,5.81,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,22.56,,
2023,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H5,Niederspannung (400V): Grundpreistarif,6.41,0,6.41,60,0,5.15,Standard,13.95,0,13.95,0,0,13.95,0.5,2.3,23.16,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H7,Haushalt und Gewerbe sowie Wärmepumpe,2.793,0,2.793,90,0,1.641,Haushalt und Gewerbe sowie Wärmepumpe,5.974,0,5.974,0,0,5.974,0,2.3,11.067,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H3,Haushalt und Gewerbe,3.291,0,3.291,54,0,1.631,Haushalt und Gewerbe,6.286,0,6.286,0,0,6.286,0,2.3,11.877,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C2,Haushalt und Gewerbe,3.559,0,3.559,54,0,2.919,Haushalt und Gewerbe,7.276,0,7.276,0,0,7.276,0,2.3,13.136,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H4,Haushalt und Gewerbe,3.813,0,3.813,54,0,2.153,Haushalt und Gewerbe,6.687,0,6.687,0,0,6.687,0,2.3,12.801,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C3,NS 2,3.764,0,3.764,300,3000,1.104,NS 2,5.492,0,5.492,0,0,5.492,0,2.3,11.556,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C1,Haushalt und Gewerbe,4.085,0,4.085,54,0,2.95,Haushalt und Gewerbe,7.3,0,7.3,0,0,7.3,0,2.3,13.685,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H1,Haushalt und Gewerbe,6.009,0,6.009,54,0,2.174,Haushalt und Gewerbe,6.703,0,6.703,0,0,6.703,0,2.3,15.013,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H2,Haushalt und Gewerbe,4.757,0,4.757,54,0,2.137,Haushalt und Gewerbe,6.674,0,6.674,0,0,6.674,0,2.3,13.731,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H8,Haushalt und Gewerbe,3.334,0,3.334,54,0,2.154,Haushalt und Gewerbe,6.687,0,6.687,0,0,6.687,0,2.3,12.321,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H5,Haushalt und Gewerbe,2.88,0,2.88,54,0,1.7,Haushalt und Gewerbe,6.338,0,6.338,0,0,6.338,0,2.3,11.518,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C4,NS 2,3.376,0,3.376,300,9000,1.056,NS 2,5.29,0,5.29,0,0,5.29,0,2.3,10.966,,
2023,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H6,Haushalt und Gewerbe,1.886,0,1.886,54,0,1.21,Haushalt und Gewerbe,5.961,0,5.961,0,0,5.961,0,2.3,10.147,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C3,Gewerbe aller Branchen,6.328,0,6.328,624.5,4890,2.491,Gewerbe aller Branchen,18.013,0,18.013,0,0,18.013,0,2.3,26.641,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H8,Haushalt Standard,8.354,0,8.354,78,0,7.154,Haushalt Standard,18.493,0,18.493,36,0,18.013,0,2.3,29.147,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H3,Haushalt Standard,8.066,0,8.066,78,0,6.173,Haushalt Standard,18.813,0,18.813,36,0,18.013,0,2.3,29.179,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C2,Haushalt  Standard,8.753,0,8.753,78,0,8.333,Haushalt Standard,18.133,0,18.133,36,0,18.013,0,2.3,29.186,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C4,Gewerbe aller Branchen,5.704,0,5.704,624.5,14940,2.431,Gewerbe aller Branchen,18.013,0,18.013,0,0,18.013,0,2.3,26.017,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H2,Haushalt Standard,10.391,0,10.391,78,0,7.111,Haushalt Standard,19.453,0,19.453,36,0,18.013,0,2.3,32.144,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H5,Haushalt Standard,7.505,0,7.505,78,0,6.305,Haushalt Standard,18.493,0,18.493,36,0,18.013,0,2.3,28.298,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H1,Haushalt Standard,12.224,0,12.224,78,0,7.189,Haushalt Standard,20.263,0,20.263,36,0,18.013,0,2.3,34.787,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H7,Haushalt Standard,7.348,0,7.348,78,0,6.588,Haushalt Standard,18.29,0,18.29,36,0,18.013,0,2.3,27.938,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H4,Haushalt Standard,9.047,0,9.047,78,0,7.154,Haushalt Standard,6.93,0,6.93,36,0,6.13,0,2.3,18.277,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C1,Haushalt Standard,9.542,0,9.542,78,0,8.407,Haushalt Standard,18.463,0,18.463,36,0,18.013,0,2.3,30.305,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C5,Industrie,5.216,0,5.216,720,14940,1.924,Industrie,18.013,0,18.013,0,0,18.013,0,2.3,25.529,,
2023,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H6,Haushalt Standard,5.863,0,5.863,78,0,5.391,Haushalt Standard,18.157,0,18.157,36,0,18.013,0,2.3,26.32,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H6,Netz Basic,6.244,0,6.244,62.4,0,5.534,Energie Basic,13.025,0,13.025,0,0,13.025,0,2.3,21.569,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Netz Basic,10.055,0,10.055,62.4,0,8.208,Energie Basic,13.679,0,13.679,0,0,13.679,0,2.3,26.034,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Netz Basic,9.501,0,9.501,62.4,0,8.209,Energie Basic,13.679,0,13.679,0,0,13.679,0,2.3,25.48,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H2,Netz Basic,11.102,0,11.102,62.4,0,8.146,Energie Basic,13.663,0,13.663,0,0,13.663,0,2.3,27.064,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Netz Basic,11.407,0,11.407,62.4,0,10.167,Energie Basic,14.143,0,14.143,0,0,14.143,0,2.3,27.85,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C4,Netz Professional NS,9.564,0.16,9.404,641.4,28746,3.687,Energie Professional NS,11.994,0,11.994,0,0,11.994,0,0,21.398,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H3,Netz Basic,8.568,0,8.568,62.4,0,6.721,Energie Basic,13.315,0,13.315,0,0,13.315,0,2.3,24.182,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz Professional MS,5.718,0,5.718,660,151981.2,3.223,Energie Professional MS,11.403,0,11.403,0,0,11.403,0,2.3,19.421,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Netz Basic,8.286,0,8.286,62.4,0,7.346,Energie Basic,13.469,0,13.469,0,0,13.469,0,2.3,24.055,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Netz Basic,10.726,0,10.726,62.4,0,10.058,Energie Basic,14.116,0,14.116,0,0,14.116,0,2.3,27.142,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz Professional MS,6.739,0,6.739,660,13986,3.349,Energie Professional MS,11.736,0,11.736,0,0,11.736,0,2.3,20.775,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C6,Netz Professional MS,6.369,0,6.369,660,37296,3.379,Energie Professional MS,11.813,0,11.813,0,0,11.813,0,2.3,20.483,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Netz Professional NS,11.101,0,11.101,641.4,9581.64,3.826,Energie Professional NS,12.925,0,12.925,0,0,12.925,0,2.3,26.327,,
2023,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Netz Basic,8.213,0,8.213,62.4,0,6.921,Energie Basic,13.143,0.16,12.983,0,0,13.143,0,2.3,23.495,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H4,Haushalt und Gewerbe Standard,12.491,0,12.491,120,0,9.365,Haushalt und Gewerbe Standard,25.98,0,25.98,36,0,25.18,0,2.3,40.771,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C2,Haushalt und Gewerbe Standard,11.179,0,11.179,120,0,10.319,Haushalt und Gewerbe Standard,25.3,0,25.3,36,0,25.18,0,2.3,38.779,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,cheapest,C3,Gewerbe/Industrie/konstanter Verbrauch,9.271,0,9.271,624.5,5580,4.674,Gewerbe/Industrie/konstanter Verbrauch,25.18,0,25.18,0,0,25.18,0,2.3,36.751,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C3,Gewerbe alle Branchen Grosskunden,13.576,0,13.576,624.5,5580,8.98,Gewerbe alle Branchen Grosskunden,25.18,0,25.18,0,0,25.18,0,2.3,41.056,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H3,Haushalt und Gewerbe Standard,10.833,0,10.833,120,0,7.706,Haushalt und Gewerbe Standard,25.98,0,25.98,36,0,25.18,0,2.3,39.113,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H6,Haushalt und Gewerbe Standard,7.308,0,7.308,120,0,6.368,Haushalt und Gewerbe Standard,25.324,0,25.324,36,0,25.18,0,2.3,34.932,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H7,Haushalt und Gewerbe Standard,9.761,0,9.761,120,0,8.378,Haushalt und Gewerbe Standard,25.457,0,25.457,36,0,25.18,0,2.3,37.518,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H2,Haushalt und Gewerbe Standard,14.569,0,14.569,120,0,9.309,Haushalt und Gewerbe Standard,26.62,0,26.62,36,0,25.18,0,2.3,43.489,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C1,Haushalt und Gewerbe Standard,12.445,0,12.445,120,0,10.485,Haushalt und Gewerbe Standard,25.63,0,25.63,36,0,25.18,0,2.3,40.375,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H1,Haushalt und Gewerbe Standard,17.391,0,17.391,120,0,9.431,Haushalt und Gewerbe Standard,27.43,0,27.43,36,0,25.18,0,2.3,47.121,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H5,Haushalt und Gewerbe Standard,9.982,0,9.982,120,0,7.922,Haushalt und Gewerbe Standard,25.66,0,25.66,36,0,25.18,0,2.3,37.942,,
2023,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H8,Haushalt und Gewerbe Standard,11.425,0,11.425,120,0,9.365,Haushalt und Gewerbe Standard,25.66,0,25.66,36,0,25.18,0,2.3,39.385,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C4,6 ibk.business 6 Netz,7.541,0,7.541,588,17028,3.558,ibk.business Energie,16.927,0,16.927,34.8,0,16.921,0,2.3,26.769,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H6,7 ibk.classic Netz,6.254,0,6.254,72,0,5.506,ibk.classic Energie,19.055,0,19.055,34.8,0,18.916,0,2.3,27.609,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H5,7 ibk.classic Netz,7.429,0,7.429,72,0,6.009,ibk.classic Energie,19.605,0,19.605,34.8,0,19.141,0,2.3,29.334,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C3,7 ibk.business Netz,8.737,0,8.737,588,5448,4.253,ibk.business Energie,17.055,0,17.055,34.8,0,17.032,0,2.3,28.093,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C2,7 ibk.classic Netz,7.704,0,7.704,72,0,7.004,ibk.classic Energie,19.701,0,19.701,34.8,0,19.585,0,2.3,29.706,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C6,5 ibk.industrie M Netz,5.265,0,5.265,588,43440,1.87,ibk.industrie Energie,16.648,0,16.648,34.8,0,16.646,0,2.3,24.213,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C1,7 ibk.classic Netz,8.397,0,8.397,72,0,7.037,ibk.classic Energie,20.035,0,20.035,34.8,0,19.6,0,2.3,30.731,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H4,7 ibk.classic Netz,8.532,0,8.532,72,0,6.472,ibk.classic Energie,20.121,0,20.121,34.8,0,19.348,0,2.3,30.953,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C7,5 ibk.industrie M Netz,4.698,0,4.698,588,177018,1.87,ibk.industrie Energie,16.513,0,16.513,34.8,0,16.513,0,2.3,23.511,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H7,7 ibk.classic Netz,7.154,0,7.154,72,0,6.14,ibk.classic Energie,19.467,0,19.467,34.8,0,19.2,0,2.3,28.921,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C5,5 ibk.industrie M Netz,11.136,0,11.136,588,43440,1.87,ibk.industrie Energie,16.598,0,16.598,34.8,0,16.591,0,2.3,30.033,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H1,7 ibk.classic Netz,11.487,0,11.487,72,0,6.527,ibk.classic Energie,21.547,0,21.547,34.8,0,19.372,0,2.3,35.334,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H3,7 ibk.classic Netz,8.008,0,8.008,72,0,5.948,ibk.classic Energie,19.887,0,19.887,34.8,0,19.114,0,2.3,30.195,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H8,7 ibk.classic Netz,7.892,0,7.892,72,0,6.472,ibk.classic Energie,19.812,0,19.812,34.8,0,19.348,0,2.3,30.004,,
2023,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H2,7 ibk.classic Netz,9.814,0,9.814,72,0,6.474,ibk.classic Energie,20.741,0,20.741,34.8,0,19.349,0,2.3,32.855,,
2023,CHE-109.691.468,Energie Opfikon AG,cheapest,C7,MSLT,5.203,0,5.203,720,181908,2.308,MSLT,8.34,0,8.34,0,0,8.34,0.51,2.3,16.352,,
2023,CHE-109.691.468,Energie Opfikon AG,cheapest,C5,MSLT,6.282,0,6.282,720,16740,2.33,MSLT,8.383,0,8.383,0,0,8.383,0,2.3,17.475,,
2023,CHE-109.691.468,Energie Opfikon AG,standard,C4,NSLT,9.101,0,9.101,720,14040,5.689,NSLT,9.838,0,9.838,0,0,9.838,0.51,2.3,21.24,,
2023,CHE-109.691.468,Energie Opfikon AG,cheapest,C7,MSLT,5.203,0,5.203,720,181908,2.308,MSLT,8.34,0,8.34,0,0,8.34,0.51,2.3,15.842,,
2023,CHE-109.691.468,Energie Opfikon AG,cheapest,H4,NSAT,9.94,0,9.94,84,0,7.613,NSAT,9.632,0,9.632,0,0,9.632,0.51,2.3,21.872,,
2023,CHE-109.691.468,Energie Opfikon AG,standard,C4,NSLT,9.101,0,9.101,720,14040,5.689,NSLT,9.838,0,9.838,0,0,9.838,0.51,2.3,21.75,,
2023,CHE-109.691.468,Energie Opfikon AG,cheapest,H2,NSAT,11.411,0,11.411,84,0,7.591,NSAT,9.616,0,9.616,0,0,9.616,0,2.3,23.327,,
2023,CHE-109.691.468,Energie Opfikon AG,cheapest,C1,NSAT,9.771,0,9.771,84,0,8.261,NSAT,10.117,0,10.117,0,0,10.117,0.51,2.3,22.188,,
2023,CHE-109.691.468,Energie Opfikon AG,cheapest,H1,NSAT,13.341,0,13.341,84,0,7.631,NSAT,9.646,0,9.646,0,0,9.646,0,2.3,25.287,,
2023,CHE-109.691.468,Energie Opfikon AG,standard,H5,NSAT,8.754,0,8.754,84,0,7.174,NSAT,10.354,0,10.354,0,0,10.354,0,2.3,21.919,,
