period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz 16 kV,4.06,0,4.06,600,122054,2.265,Netz 16 kV,7.168,0,7.168,0,0,7.168,0,2.3,13.528,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Kleingewerbe,10.063,0,10.063,48,0,9.303,Kleingewerbe,8.239,0,8.239,0,0,8.239,0,2.3,20.602,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Haushalt,6.863,0,6.863,48,0,6.333,Haushalt,7.593,0,7.593,0,0,7.593,0,2.3,16.756,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H1,Haushalt,10.738,0,10.738,48,0,7.578,Haushalt,7.864,0,7.864,0,0,7.864,0,2.3,20.902,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Kleingewerbe,9.519,0,9.519,48,0,9.199,Kleingewerbe,8.216,0,8.216,0,0,8.216,0,2.3,20.035,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H3,Haushalt,7.367,0,7.367,48,0,6.14,Haushalt,7.551,0,7.551,0,0,7.551,0,2.3,17.218,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Haushalt,7.127,0,7.127,48,0,6.327,Haushalt,7.592,0,7.592,0,0,7.592,0,2.3,17.019,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Haushalt,8.756,0,8.756,48,0,7.529,Haushalt,7.853,0,7.853,0,0,7.853,0,2.3,18.909,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Haushalt,8.33,0,8.33,48,0,7.53,Haushalt,7.853,0,7.853,0,0,7.853,0,2.3,18.483,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Grosswerbe,9.65,0,9.65,600,8556,3.386,Grossgewerbe,7.443,0,7.443,0,0,7.443,0,2.3,19.393,,
2020,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz 16 kV,4.947,0,4.947,600,11574,2.352,Netz 16 kV,7.325,0,7.325,0,0,7.325,0,2.3,14.572,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H6,LKW Normaltarif-Netz,6.957,0,6.957,120,0,6.317,LKW Normaltarif-Energie,6.157,0,6.157,36,0,6.013,0,2.3,15.414,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H4,LKW Normaltarif-Netz,12.141,0,12.141,120,0,9.315,LKW Normaltarif-Energie,7.321,0,7.321,36,0,6.521,0,2.3,21.762,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H8,LKW Normaltarif-Netz,11.075,0,11.075,120,0,9.315,LKW Normaltarif-Energie,7.001,0,7.001,36,0,6.521,0,2.3,20.376,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C5,Mittelspannung,7.09,0,7.09,720,12600,4.266,Mittelspannung,6.035,0,6.035,0,0,6.035,0,2.3,15.425,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H7,LKW Normaltarif-Netz,9.411,0,9.411,120,0,8.328,LKW Normaltarif-Energie,6.631,0,6.631,36,0,6.354,0,2.3,18.342,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C2,LKW Normaltarif-Netz,10.829,0,10.829,120,0,10.269,LKW Normaltarif-Energie,6.803,0,6.803,36,0,6.683,0,2.3,19.932,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H3,LKW Normaltarif-Netz,10.483,0,10.483,120,0,7.656,LKW Normaltarif-Energie,7.04,0,7.04,36,0,6.24,0,2.3,19.823,,
2020,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C4,LKW Grosskunden Netz-Tarif,11.035,0,11.035,624,12600,8.23,LKW Grosskunden Energie-Tarif,6.035,0,6.035,0,0,6.035,0,2.3,19.37,,
