period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2014,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C7,EKZ Netz 16L,4.004,0.135,3.87,720,148656,1.373,EKZ Mixstrom Business,7.322,0.293,7.029,0,0,7.322,0,0.6,11.498,,
2014,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C5,EKZ Netz 16L,4.959,0.173,4.786,720,13680,1.439,EKZ Mixstrom Business,7.586,0.303,7.283,0,0,7.586,0,0.6,12.669,,
2014,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H4,EKZ  Netz 400,8.455,0.469,7.986,60,0,6.481,EKZ Mixstrom Privat,7.984,0.479,7.505,0,0,7.984,0,0.6,16.091,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H5,Niederspannung (400V): Grundpreistarif,5.84,0,5.84,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,13.89,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H1,Niederspannung (400V): Grundpreistarif,8.79,0,8.79,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,16.84,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H7,Niederspannung (400V): Grundpreistarif,5.502,0,5.502,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,13.552,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C4,Niederspannung (400V): Grundpreistarif,5.052,0,5.052,60,0,4.4,Niederspannung (400V): Grundpreistarif über 100 MWh,6.75,0,6.75,0,0,6.75,0.5,0.6,12.902,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C2,Niederspannung (400V): Grundpreistarif,5.24,0,5.24,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,13.29,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C1,Niederspannung (400V): Grundpreistarif,5.79,0,5.79,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,13.84,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C3,Niederspannung (400V): Grundpreistarif,5.08,0,5.08,60,0,4.4,Niederspannung (400V): Grundpreistarif über 100 MWh,6.75,0,6.75,0,0,6.75,0.5,0.6,12.93,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H6,Niederspannung (400V): Grundpreistarif,5.28,0,5.28,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,13.33,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H3,Niederspannung (400V): Grundpreistarif,6.373,0,6.373,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,14.423,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H2,Niederspannung (400V): Grundpreistarif,7.44,0,7.44,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,15.49,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H8,Niederspannung (400V): Grundpreistarif,5.84,0,5.84,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,13.89,,
2014,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H4,Niederspannung (400V): Grundpreistarif,6.373,0,6.373,60,0,4.4,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.95,0,6.95,0,0,6.95,0.5,0.6,14.423,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C2,Gewerbe,8.227,0,8.227,72,900,4.347,Gewerbe,6.747,0,6.747,0,0,6.747,0.35,0.6,15.924,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H3,Haushalt GH,4.469,0,4.469,72,0,2.229,Haushalt GH,5.193,0,5.193,0,0,5.193,0.35,0.6,10.612,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H1,Haushalt GH,8.32,0,8.32,72,0,3.18,Hauhalt GH,5.924,0,5.924,0,0,5.924,0.35,0.6,15.194,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H6,Haushalt GH,2.315,0,2.315,72,0,1.387,Haushalt GH,4.632,0,4.632,0,0,4.632,0.35,0.6,7.897,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H2,Haushalt GH,6.619,0,6.619,72,0,3.099,Haushalt GH,5.868,0,5.868,0,0,5.868,0.35,0.6,13.437,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H5,Haushalt GH,3.897,0,3.897,72,0,2.297,Haushalt GH,5.288,0,5.288,0,0,5.288,0.35,0.6,10.135,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C5,KEIN NAME,0.64,0,0.64,0,0,0,KEIN NAME,0,0,0,0,0,0,0.35,0.6,1.59,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C1,Gewerbe,5.958,0,5.958,72,0,4.418,Gewerbe,6.8,0,6.8,0,0,6.8,0.35,0.6,13.708,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H7,Wärmepumle UL,3.243,0,3.243,36,0,2.326,Wärmepumle UL,5.288,0,5.288,0,0,5.288,0.35,0.6,9.481,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C4,Gewerbe NS2,1.943,0,1.943,700,900,0.983,Gewerbe NS2,7.363,0,7.363,0,0,7.363,0.35,0.6,10.256,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H4,Haushalt GH,5.38,0,5.38,72,0,3.14,Haushalt GH,5.899,0,5.899,0,0,5.899,0.35,0.6,12.229,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C7,KEIN NAME,0.64,0,0.64,0,0,0,KEIN NAME,0,0,0,0,0,0,0.35,0.6,1.59,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H8,Haushalt GH,4.741,0,4.741,72,0,3.141,Haushalt GH,5.899,0,5.899,0,0,5.899,0.35,0.6,11.59,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C3,Gewerbe NS1,2.938,0,2.938,700,900,1.231,Gewerbe NS1,6.825,0,6.825,0,0,6.825,0.35,0.6,10.712,,
2014,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C6,KEIN NAME,0.64,0,0.64,0,0,0,KEIN NAME,0,0,0,0,0,0,0.35,0.6,1.59,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C1,Haushalt,6.131,0,6.131,78,0,4.516,Haushalt,8.295,0,8.295,0,0,8.295,0,0.6,15.026,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C3,Industrie,5.515,0,5.515,480,3900,1.955,Industrie,7.272,0,7.272,0,0,7.272,0,0.6,13.387,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H4,Haushalt,6.607,0,6.607,78,0,4.234,Haushalt,7.569,0,7.569,0,0,7.569,0,0.6,14.776,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H8,Haushalt,5.914,0,5.914,78,0,4.234,Haushalt,7.569,0,7.569,0,0,7.569,0,0.6,14.083,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H6,Haushalt,4.79,0,4.79,78,0,3.838,Haushalt,6.547,0,6.547,0,0,6.547,0,0.6,11.937,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H3,Haushalt,6.387,0,6.387,78,0,4.013,Haushalt,7,0,7,0,0,7,0,0.6,13.987,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H1,Haushalt,9.757,0,9.757,78,0,4.242,Haushalt,7.589,0,7.589,0,0,7.589,0,0.6,17.946,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C6,MS1,4.019,0,4.019,1200,24960,1.635,MS1,6.867,0,6.867,0,0,6.867,0,0.6,11.485,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H7,Haushalt,5.347,0,5.347,78,0,4.107,Haushalt,7.241,0,7.241,0,0,7.241,0,0.6,13.187,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H2,Haushalt,7.984,0,7.984,78,0,4.224,Haushalt,7.544,0,7.544,0,0,7.544,0,0.6,16.128,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C2,Haushalt,5.399,0,5.399,78,0,4.499,Haushalt,8.252,0,8.252,0,0,8.252,0,0.6,14.251,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H5,Haushalt,5.723,0,5.723,78,0,4.043,Haushalt,7.077,0,7.077,0,0,7.077,0,0.6,13.4,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C4,Industrie,5.006,0,5.006,480,11700,1.93,Industrie,7.088,0,7.088,0,0,7.088,0,0.6,12.693,,
2014,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C5,MS1,4.382,0,4.382,1200,9360,1.63,MS1,6.88,0,6.88,0,0,6.88,0,0.6,11.861,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H6,ET,6,0.1,5.9,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,14.9,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,C7,ET,5.761,0.1,5.661,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,14.661,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,C2,ET,5.96,0.1,5.86,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,14.86,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H2,ET,8.16,0.1,8.06,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,17.06,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,C6,ET,5.764,0.1,5.664,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,14.664,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H5,ET,6.56,0.1,6.46,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,15.46,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,C5,ET,5.772,0.1,5.672,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,14.672,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H7,ET,6.222,0.1,6.122,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,15.122,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,C3,ET,5.8,0.1,5.7,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,14.7,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H3,ET,7.093,0.1,6.993,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,15.993,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H4,ET,7.093,0.1,6.993,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,15.993,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H8,ET,6.56,0.1,6.46,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,15.46,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,C1,ET,6.51,0.1,6.41,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,15.41,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,C4,ET,5.772,0.1,5.672,60,0,5.12,ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,14.672,,
2014,CHE-114.857.881,Gemeinde Rheinau,standard,H1,KEIN NAME,9.51,0.1,9.41,60,0,5.12,Einheitstarif ET,7.96,0.16,7.8,0,0,7.96,0.6,0.6,18.41,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Haushalt,6.799,0,6.799,61.2,0,5.689,Haushalt,6.032,0,6.032,0,0,6.032,0.45,0.6,13.882,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C4,Grosswerbe,10.424,0,10.424,510,7681,8.146,Grossgewerbe,6.924,0,6.924,0,0,6.924,0.45,0.6,18.398,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H2,Haushalt,9.669,0,9.669,61.2,0,6.581,Haushalt,6.391,0,6.391,0,0,6.391,0.45,0.6,17.11,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Haushalt,7.001,0,7.001,61.2,0,5.545,Haushalt,5.974,0,5.974,0,0,5.974,0.45,0.6,14.025,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C6,Netz 16 kV,4.934,0,4.934,510,30396,2.233,Netz 16 kV,6.523,0,6.523,0,0,6.523,0.45,0.6,12.507,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H3,Haushalt,7.375,0,7.375,61.2,0,5.375,Haushalt,5.906,0,5.906,0,0,5.906,0.45,0.6,14.331,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Grosswerbe,9.989,0,9.989,510,2560,7.302,Grossgewerbe,6.82,0,6.82,0,0,6.82,0.45,0.6,17.859,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Haushalt,8.636,0,8.636,61.2,0,6.636,Haushalt,6.413,0,6.413,0,0,6.413,0.45,0.6,16.099,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H6,Haushalt,5.256,0,5.256,61.2,0,4.371,Haushalt,5.502,0,5.502,0,0,5.502,0.45,0.6,11.808,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz 16 kV,5.225,0,5.225,510,11399,2.203,Netz 16 kV,6.446,0,6.446,0,0,6.446,0.45,0.6,12.721,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H1,Haushalt,11.146,0,11.146,61.2,0,6.681,Haushalt,6.431,0,6.431,0,0,6.431,0.45,0.6,18.627,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Kleingewerbe,8.996,0,8.996,61.2,0,8.152,Kleingewerbe,7.023,0,7.023,0,0,7.023,0.45,0.6,17.069,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Kleingewerbe,9.652,0,9.652,61.2,0,8.247,Kleingewerbe,7.061,0,7.061,0,0,7.061,0.45,0.6,17.763,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz 16 kV,4.37,0,4.37,510,123864,2.072,Netz 16 kV,6.113,0,6.113,0,0,6.113,0.45,0.6,11.533,,
2014,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Haushalt,8.092,0,8.092,61.2,0,6.636,Haushalt,6.413,0,6.413,0,0,6.413,0.45,0.6,15.556,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H1,Standardkunden Tarif TN,16.383,0,16.383,120,0,8.243,EKZ Mixstrom Privat und Gewerbe,8.008,0,8.008,0,0,8.008,0,0.6,24.991,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H2,Standardkunden Tarif TN,13.542,0,13.542,120,0,8.102,EKZ Mixstrom Privat und Gewerbe,7.959,0,7.959,0,0,7.959,0,0.6,22.101,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H6,Standardkunden Tarif TN,5.739,0,5.739,120,0,4.619,EKZ Mixstrom Privat und Gewerbe,6.761,0,6.761,0,0,6.761,0,0.6,13.1,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H3,Standardkunden Tarif TN,9.51,0,9.51,120,0,6.203,EKZ Mixstrom Privat und Gewerbe,7.306,0,7.306,0,0,7.306,0,0.6,17.416,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H4,Standardkunden Tarif TN,11.472,0,11.472,120,0,8.165,EKZ Mixstrom Privat und Gewerbe,7.981,0,7.981,0,0,7.981,0,0.6,20.053,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C3,Tarif für Kunden mit Leistungsmessung,10.47,0,10.47,0,4200,7.03,EKZ Mixstrom Business,7.531,0,7.531,0,0,7.531,0,0.6,18.601,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C4,Tarif für Kunden mit Leistungsmessung,7.359,0,7.359,0,1260,6.467,EKZ Mixstrom Business,7.317,0,7.317,0,0,7.317,0,0.6,15.276,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H8,Standardkunden Tarif TN,10.406,0,10.406,120,0,8.166,EKZ Mixstrom Privat und Gewerbe,7.981,0,7.981,0,0,7.981,0,0.6,18.987,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C1,Standardkunden Tarif TN,11.631,0,11.631,120,0,9.491,EKZ Mixstrom Privat und Gewerbe,8.437,0,8.437,0,0,8.437,0,0.6,20.668,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H5,Standardkunden Tarif TN,8.699,0,8.699,120,0,6.459,EKZ Mixstrom Privat und Gewerbe,7.394,0,7.394,0,0,7.394,0,0.6,16.693,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C2,Standardkunden Tarif TN,10.335,0,10.335,120,0,9.295,EKZ Mixstrom Privat und Gewerbe,8.369,0,8.369,0,0,8.369,0,0.6,19.303,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H7,Standardkunden Tarif TN,8.561,0,8.561,120,0,6.998,EKZ Mixstrom Privat und Gewerbe,7.579,0,7.579,0,0,7.579,0,0.6,16.74,,
2014,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C7,MSN-M,4.161,0,4.161,1200,156480,1.419,MSE-M,6.525,0,6.525,0,0,6.525,0.4,0.6,11.687,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C6,MSN-M,4.719,0,4.719,1200,38400,1.439,MSE-M,6.833,0,6.833,0,0,6.833,0.4,0.6,12.552,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H2,NSN-HG,8.821,0,8.821,68.4,0,5.445,NSE-HG,7.346,0,7.346,0,0,7.346,0.4,0.6,17.167,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C1,NSN-HG,7.994,0,7.994,68.4,0,6.499,NSE-HG,7.666,0,7.666,0,0,7.666,0.4,0.6,16.661,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H1,NSN-HG,10.461,0,10.461,68.4,0,5.546,NSE-HG,7.396,0,7.396,0,0,7.396,0.4,0.6,18.857,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H3,NSN-HG,6.598,0,6.598,68.4,0,4.438,NSE-HG,6.882,0,6.882,0,0,6.882,0.4,0.6,14.48,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H5,NSN-HG,6.106,0,6.106,68.4,0,4.554,NSE-HG,6.916,0,6.916,0,0,6.916,0.4,0.6,14.021,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H4,NSN-HG,7.597,0,7.597,68.4,0,5.437,NSE-HG,7.334,0,7.334,0,0,7.334,0.4,0.6,15.93,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H6,NSN-HG,4.506,0,4.506,68.4,0,3.592,NSE-HG,7.126,0,7.126,0,0,7.126,0.4,0.6,12.632,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C5,MSN-M,5.194,0,5.194,1200,14400,1.434,MSE-M,6.798,0,6.798,0,0,6.798,0.4,0.6,12.991,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C2,NSN-HG,7.328,0,7.328,68,0,6.461,NSE-HG,7.772,0,7.772,0,0,7.772,0.4,0.6,16.1,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C3,NSN-GIM,7.487,0,7.487,600,5160,3.007,NSE-GIM,7.128,0,7.128,0,0,7.128,0.4,0.6,15.615,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H8,NSN-HG,6.989,0,6.989,68.4,0,5.437,NSE-HG,7.334,0,7.334,0,0,7.334,0.4,0.6,15.323,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C4,NSN-GIM,6.753,0,6.753,600,15480,2.897,NSE-GIM,6.959,0,6.959,0,0,6.959,0.4,0.6,14.712,,
2014,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H7,NSN-HG,6.014,0,6.014,68.4,0,4.848,NSE-HG,7.456,0,7.456,0,0,7.456,0.4,0.6,14.47,,
2014,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2014,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H8,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2014,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2014,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H4,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
