period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H1,Netznutzung - Haushalt 400_230V 2016,12.252,0,12.252,78,0,6.927,EGM-EKZ-Mixstrom Privat 2016,6.698,0,6.698,0,0,6.698,0,1.3,20.25,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C2,Netznutzung - Haushalt 400_230V 2016,9.142,0,9.142,78,0,8.432,EGM-EKZ-Mixstrom Privat 2016,7.158,0,7.158,0,0,7.158,0,1.3,17.6,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H3,Netznutzung - Haushalt 400_230V 2016,7.775,0,7.775,78,0,5.591,EGM-EKZ-Mixstrom Privat 2016,6.289,0,6.289,0,0,6.289,0,1.3,15.363,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C4,Netznutzung-Industrie 400_230V 2016,4.183,0,4.183,480,3900,2.857,EGM-EKZ-Mixstrom Business 2016,6.012,0,6.012,0,0,6.012,0,1.3,11.495,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H8,Netznutzung - Haushalt 400_230V 2016,8.372,0,8.372,78,0,6.882,EGM-EKZ-Mixstrom Privat 2016,6.684,0,6.684,0,0,6.684,0,1.3,16.356,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C5,Netznutzung Mittelspannung 2016,4.886,0,4.886,1200,9360,2.324,EGM-EKZ-Mixstrom Business 2016,6.013,0,6.013,0,0,6.013,0,1.3,12.199,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C1,Netznutzung - Haushalt 400_230V 2016,9.954,0,9.954,78,0,8.529,EGM-EKZ-Mixstrom Privat 2016,7.188,0,7.188,0,0,7.188,0,1.3,18.442,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C6,Netznutzung Mittelspannung 2016,4.531,0,4.531,1200,24960,2.337,EGM-EKZ-Mixstrom Business 2016,5.994,0,5.994,0,0,5.994,0,1.3,11.825,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H6,Netznutzung - Haushalt 400_230V 2016,5.327,0,5.327,78,0,4.565,EGM-EKZ-Mixstrom Privat 2016,5.975,0,5.975,0,0,5.975,0,1.3,12.601,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H4,Netznutzung - Haushalt 400_230V 2016,9.065,0,9.065,78,0,6.881,EGM-EKZ-Mixstrom Privat 2016,6.684,0,6.684,0,0,6.684,0,1.3,17.048,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2016,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C3,Netznutzung-Industrie 400_230V 2016,6.295,0,6.295,480,3900,2.925,EGM-EKZ-Mixstrom Business 2016,6.161,0,6.161,0,0,6.161,0,1.3,13.756,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Haushalt,8.838,0,8.838,39.36,0,7.864,Haushalt,5.868,0,5.868,0,0,5.868,0.45,1.3,16.457,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H6,Haushalt,6.079,0,6.079,39.36,0,5.471,Haushalt,5.076,0,5.076,0,0,5.076,0.45,1.3,12.905,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H2,Haushalt,9.829,0,9.829,39.36,0,7.805,Haushalt,5.849,0,5.849,0,0,5.849,0.45,1.3,17.428,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H1,Haushalt,10.821,0,10.821,39.36,0,7.911,Haushalt,5.884,0,5.884,0,0,5.884,0.45,1.3,18.454,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Grosswerbe,9.849,0,9.849,167.28,6108,5.215,Grossgewerbe,5.775,0,5.775,0,0,5.775,0.45,1.3,17.374,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Kleingewerbe,10.506,0,10.506,39.36,0,9.564,Kleingewerbe,6.431,0,6.431,0,0,6.431,0.45,1.3,18.688,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H3,Haushalt,7.856,0,7.856,39.36,0,6.531,Haushalt,5.427,0,5.427,0,0,5.427,0.45,1.3,15.033,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C4,Grosswerbe,9.015,0,9.015,167.28,18324,4.866,Grossgewerbe,5.547,0,5.547,0,0,5.547,0.45,1.3,16.312,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C6,Netz 16 kV,5.523,0,5.523,167.28,34128,2.786,Netz 16 kV,5.594,0,5.594,0,0,5.594,0.45,1.3,12.867,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz 16 kV,5.786,0,5.786,167.28,12798,2.743,Netz 16 kV,5.547,0,5.547,0,0,5.547,0.45,1.3,13.083,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Haushalt,9.188,0,9.188,39.36,0,7.863,Haushalt,5.868,0,5.868,0,0,5.868,0.45,1.3,16.806,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Haushalt,7.685,0,7.685,39.36,0,6.71,Haushalt,5.486,0,5.486,0,0,5.486,0.45,1.3,14.922,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Haushalt,7.616,0,7.616,39.36,0,6.863,Haushalt,5.537,0,5.537,0,0,5.537,0.45,1.3,14.902,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz 16 kV,4.864,0,4.864,167.28,139071.6,2.558,Netz 16 kV,5.344,0,5.344,0,0,5.344,0.45,1.3,11.958,,
2016,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Kleingewerbe,10.045,0,10.045,39.36,0,9.464,Kleingewerbe,6.398,0,6.398,0,0,6.398,0.45,1.3,18.193,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H1,Tarif Netznutzung Standardkunden,17.286,0,17.286,120,0,9.336,EKZ Mixstrom Privat und Gewerbe,6.988,0,6.988,0,0,6.988,0,1.3,25.574,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H4,Tarif Netznutzung Standardkunden,12.386,0,12.386,120,0,9.269,EKZ Mixstrom Privat und Gewerbe,6.968,0,6.968,0,0,6.968,0,1.3,20.654,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H6,Tarif Netznutzung Standardkunden,7.181,0,7.181,120,0,6.251,EKZ Mixstrom Privat und Gewerbe,6.053,0,6.053,0,0,6.053,0,1.3,14.535,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H3,Tarif Netznutzung Standardkunden,10.716,0,10.716,120,0,7.6,EKZ Mixstrom Privat und Gewerbe,6.462,0,6.462,0,0,6.462,0,1.3,18.478,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C4,Netznutzung mit Leistungsmessung,11.022,0,11.022,0,12600,8.052,EKZ Mixstrom Business,6.086,0,6.086,0,0,6.086,0,1.3,18.408,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C1,Tarif Netznutzung Standardkunden,12.348,0,12.348,120,0,10.398,EKZ Mixstrom Privat und Gewerbe,7.31,0,7.31,0,0,7.31,0,1.3,20.957,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C3,Netznutzung mit Leistungsmessung,11.936,0,11.936,0,4200,8.686,EKZ Mixstrom Business,6.263,0,6.263,0,0,6.263,0,1.3,19.5,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H2,Tarif Netznutzung Standardkunden,14.465,0,14.465,120,0,9.215,EKZ Mixstrom Privat und Gewerbe,6.952,0,6.952,0,0,6.952,0,1.3,22.717,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C2,Tarif Netznutzung Standardkunden,11.08,0,11.08,120,0,10.23,EKZ Mixstrom Privat und Gewerbe,7.259,0,7.259,0,0,7.259,0,1.3,19.64,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H8,Tarif Netznutzung Standardkunden,11.32,0,11.32,120,0,9.27,EKZ Mixstrom Privat und Gewerbe,6.968,0,6.968,0,0,6.968,0,1.3,19.588,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H7,Tarif Netznutzung Standardkunden,9.649,0,9.649,120,0,8.276,EKZ Mixstrom Privat und Gewerbe,6.667,0,6.667,0,0,6.667,0,1.3,17.616,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H5,Tarif Netznutzung Standardkunden,9.867,0,9.867,120,0,7.817,EKZ Mixstrom Privat und Gewerbe,6.528,0,6.528,0,0,6.528,0,1.3,17.695,,
2016,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C6,MSN - M,4.963,0,4.963,1200,41040,1.697,MSE - M,5.655,0,5.655,0,0,5.655,0.4,1.3,12.318,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C4,NSN - GIM,7.984,0,7.984,600,17370,3.94,NSE - GIM,5.895,0,5.895,0,0,5.895,0.4,1.3,15.58,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H3,NSN - HG,7.906,0,7.906,76.8,0,5.75,NSE - HG,6.321,0,6.321,0,0,6.321,0.4,1.3,15.928,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C7,MSN - M,4.374,0,4.374,1200,167238,1.678,MSE - M,5.533,0,5.533,0,0,5.533,0.4,1.3,11.607,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C1,NSN - HG,9.327,0,9.327,76.8,0,7.917,NSE - HG,6.671,0,6.671,0,0,6.671,0.4,1.3,17.699,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H7,NSN - HG,7.174,0,7.174,76.8,0,6.133,NSE - HG,6.383,0,6.383,0,0,6.383,0.4,1.3,15.257,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C3,NSN - GIM,8.703,0,8.703,600,5790,3.993,NSE - GIM,5.979,0,5.979,0,0,5.979,0.4,1.3,16.382,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H4,NSN - HG,8.95,0,8.95,76.8,0,6.793,NSE - HG,6.49,0,6.49,0,0,6.49,0.4,1.3,17.14,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C5,MSN - M,5.457,0,5.457,1200,15390,1.689,MSE - M,5.605,0,5.605,0,0,5.605,0.4,1.3,12.762,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H2,NSN - HG,10.319,0,10.319,76.8,0,6.797,NSE - HG,6.491,0,6.491,0,0,6.491,0.4,1.3,18.51,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C2,NSN - HG,8.559,0,8.559,76.8,0,7.853,NSE - HG,6.661,0,6.661,0,0,6.661,0.4,1.3,16.92,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H6,NSN - HG,5.627,0,5.627,76.8,0,4.869,NSE - HG,6.179,0,6.179,0,0,6.179,0.4,1.3,13.506,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H1,NSN - HG,12.152,0,12.152,76.8,0,6.902,NSE - HG,6.508,0,6.508,0,0,6.508,0.4,1.3,20.36,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H5,NSN - HG,7.345,0,7.345,76.8,0,5.871,NSE - HG,6.341,0,6.341,0,0,6.341,0.4,1.3,15.386,,
2016,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H8,NSN - HG,8.268,0,8.268,76.8,0,6.794,NSE - HG,6.49,0,6.49,0,0,6.49,0.4,1.3,16.458,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C1,Netz 400V,9.253,1.32,7.933,72,0,7.903,Strom Private und Gewerbe,8.738,1.31,7.428,0,0,8.738,0,1.3,16.661,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H3,Netz 400V,6.639,0.92,5.719,72,0,4.589,Strom Private und Gewerbe,7.532,1.12,6.412,0,0,7.532,0,1.3,13.431,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H1,Netz 400V,11.046,1.59,9.456,72,0,6.096,Strom Private und Gewerbe,8.08,1.21,6.87,0,0,8.08,0,1.3,17.626,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C2,Netz 400V,8.483,1.2,7.283,72,0,7.793,Strom Private und Gewerbe,8.698,1.3,7.398,0,0,8.698,0,1.3,15.981,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H5,Netz 400V,6.177,0.86,5.317,72,0,4.767,Strom Private und Gewerbe,7.597,1.14,6.457,0,0,7.597,0,1.3,13.073,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C4,Netz 400V,7.596,1.07,6.526,72,0,7.131,Strom Private und Gewerbe,8.457,1.26,7.197,0,0,8.457,0,1.3,15.022,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H2,Netz 400V,9.31,1.32,7.99,72,0,5.98,Strom Private und Gewerbe,8.038,1.2,6.838,0,0,8.038,0,1.3,16.129,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H4,Netz 400V,8.094,1.14,6.954,72,0,6.044,Strom Private und Gewerbe,8.062,1.2,6.862,0,0,8.062,0,1.3,15.116,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H8,Netz 400V,7.455,1.05,6.405,72,0,6.045,Strom Private und Gewerbe,8.062,1.2,6.862,0,0,8.062,0,1.3,14.566,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2016,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C3,Netz 400V,8.452,1.2,7.252,72,0,7.954,Strom Private und Gewerbe,8.756,1.31,7.446,0,0,8.756,0,1.3,15.998,,
