period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C4,EKZ Netz 400L,4.951,0.37,4.58,720,14400,1.607,EKZ Mixstrom Business,5.149,0.412,4.737,0,0,5.149,0.65,2.3,12.267,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H4,EKZ  Netz 400,7.307,0.559,6.748,60,0,5.654,EKZ Mixstrom Privat,6.208,0.497,5.712,36,0,5.408,0.16,2.3,14.92,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C4,EKZ Netz 400L,4.951,0.37,4.58,720,14400,1.607,EKZ Mixstrom Business,5.149,0.412,4.737,0,0,5.149,0.16,2.3,11.777,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H3,EKZ  Netz 400,6.326,0.48,5.845,60,0,4.673,EKZ Mixstrom Privat,5.977,0.478,5.499,36,0,5.177,0.65,2.3,14.294,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H4,EKZ  Netz 400,7.307,0.559,6.748,60,0,5.654,EKZ Mixstrom Privat,6.208,0.497,5.712,36,0,5.408,0.65,2.3,15.41,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C6,EKZ Netz 16L,4.099,0.151,3.948,720,37440,1.235,EKZ Mixstrom Business,5.174,0.207,4.967,0,0,5.174,0.05,2.3,11.265,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C3,EKZ Netz 400L,5.675,0.428,5.247,720,4800,1.675,EKZ Mixstrom Business,5.273,0.422,4.851,0,0,5.273,0.65,2.3,13.048,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H8,EKZ  Netz 400,6.774,0.516,6.258,60,0,5.654,EKZ Mixstrom Privat,5.888,0.471,5.417,36,0,5.408,0.16,2.3,14.135,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C7,EKZ Netz 16L,3.571,0.13,3.441,720,152568,1.208,EKZ Mixstrom Business,5.038,0.202,4.836,0,0,5.038,0.5,2.3,11.078,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C1,EKZ  Netz 400,7.977,0.613,7.364,60,0,6.907,EKZ Mixstrom Gewerbe,6.154,0.492,5.662,36,0,5.704,0.65,2.3,15.976,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H1,EKZ  Netz 400,9.759,0.755,9.003,60,0,5.689,EKZ Mixstrom Privat,7.666,0.613,7.053,36,0,5.416,0.65,2.3,19.007,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H2,EKZ  Netz 400,8.331,0.641,7.69,60,0,5.611,EKZ Mixstrom Privat,6.838,0.547,6.291,36,0,5.398,0.16,2.3,16.441,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H1,EKZ  Netz 400,9.759,0.755,9.003,60,0,5.689,EKZ Mixstrom Privat,7.666,0.613,7.053,36,0,5.416,0.16,2.3,18.517,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C2,EKZ  Netz 400,7.353,0.563,6.79,60,0,6.833,EKZ Mixstrom Gewerbe,5.806,0.465,5.342,36,0,5.686,0.65,2.3,15.082,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H6,EKZ  Netz 400,4.451,0.331,4.121,60,0,3.891,EKZ Mixstrom Privat,5.136,0.411,4.725,36,0,4.992,0.16,2.3,11.306,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H2,EKZ  Netz 400,8.331,0.641,7.69,60,0,5.611,EKZ Mixstrom Privat,6.838,0.547,6.291,36,0,5.398,0.65,2.3,16.931,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H7,EKZ Netz 400 & EKZ Netz 400WP,5.848,0.442,5.406,120,0,4.605,EKZ Mixstrom Privat & EKZ Mixstrom WP,5.743,0.459,5.284,72,0,5.189,0.65,2.3,13.64,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C1,EKZ  Netz 400,7.977,0.613,7.364,60,0,6.907,EKZ Mixstrom Gewerbe,6.154,0.492,5.662,36,0,5.704,0.16,2.3,15.486,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H5,EKZ  Netz 400,5.925,0.448,5.477,60,0,4.805,EKZ Mixstrom Privat,5.688,0.455,5.233,36,0,5.208,0.65,2.3,13.659,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H7,EKZ Netz 400 & EKZ Netz 400WP,5.848,0.442,5.406,120,0,4.605,EKZ Mixstrom Privat & EKZ Mixstrom WP,5.743,0.459,5.284,72,0,5.189,0.16,2.3,13.15,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H5,EKZ  Netz 400,5.925,0.448,5.477,60,0,4.805,EKZ Mixstrom Privat,5.688,0.455,5.233,36,0,5.208,0.16,2.3,13.169,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C2,EKZ  Netz 400,7.353,0.563,6.79,60,0,6.833,EKZ Mixstrom Gewerbe,5.806,0.465,5.342,36,0,5.686,0.16,2.3,14.592,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H3,EKZ  Netz 400,6.326,0.48,5.845,60,0,4.673,EKZ Mixstrom Privat,5.977,0.478,5.499,36,0,5.177,0.16,2.3,13.804,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C7,EKZ Netz 16L,3.571,0.13,3.441,720,152568,1.208,EKZ Mixstrom Business,5.038,0.202,4.836,0,0,5.038,0.01,2.3,10.588,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H6,EKZ  Netz 400,4.451,0.331,4.121,60,0,3.891,EKZ Mixstrom Privat,5.136,0.411,4.725,36,0,4.992,0.65,2.3,11.796,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C6,EKZ Netz 16L,4.099,0.151,3.948,720,37440,1.235,EKZ Mixstrom Business,5.174,0.207,4.967,0,0,5.174,0.54,2.3,11.755,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,H8,EKZ  Netz 400,6.774,0.516,6.258,60,0,5.654,EKZ Mixstrom Privat,5.888,0.471,5.417,36,0,5.408,0.65,2.3,14.625,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C5,EKZ Netz 16L,4.502,0.167,4.334,720,14040,1.23,EKZ Mixstrom Business,5.149,0.206,4.943,0,0,5.149,0.65,2.3,12.227,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C3,EKZ Netz 400L,5.675,0.428,5.247,720,4800,1.675,EKZ Mixstrom Business,5.273,0.422,4.851,0,0,5.273,0.16,2.3,12.558,,
2018,CHE-108.954.688,Elektrizitätswerke des Kantons Zürich (EKZ),standard,C5,EKZ Netz 16L,4.502,0.167,4.334,720,14040,1.23,EKZ Mixstrom Business,5.149,0.206,4.943,0,0,5.149,0.16,2.3,11.737,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C2,Niederspannung (400V): Grundpreistarif,5.17,0,5.17,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.82,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H2,Niederspannung (400V): Grundpreistarif,7.37,0,7.37,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,15.02,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H1,Niederspannung (400V): Grundpreistarif,8.72,0,8.72,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,16.37,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H4,Niederspannung (400V): Grundpreistarif,6.303,0,6.303,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.953,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C2,Niederspannung (400V): Grundpreistarif,5.17,0,5.17,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.82,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H3,Niederspannung (400V): Grundpreistarif,6.303,0,6.303,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.953,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C1,Niederspannung (400V): Grundpreistarif,5.72,0,5.72,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.37,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H6,Niederspannung (400V): Grundpreistarif,5.21,0,5.21,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.86,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C4,Niederspannung (400V): Grundpreistarif,4.982,0,4.982,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.632,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H6,Niederspannung (400V): Grundpreistarif,5.21,0,5.21,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.86,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H5,Niederspannung (400V): Grundpreistarif,5.77,0,5.77,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.42,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H2,Niederspannung (400V): Grundpreistarif,7.37,0,7.37,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,15.02,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H1,Niederspannung (400V): Grundpreistarif,8.72,0,8.72,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,16.37,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H8,Niederspannung (400V): Grundpreistarif,5.77,0,5.77,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.42,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H3,Niederspannung (400V): Grundpreistarif,6.303,0,6.303,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.953,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H5,Niederspannung (400V): Grundpreistarif,5.77,0,5.77,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.42,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C3,Niederspannung (400V): Grundpreistarif,5.01,0,5.01,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.66,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H4,Niederspannung (400V): Grundpreistarif,6.303,0,6.303,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.953,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H7,Niederspannung (400V): Grundpreistarif,5.432,0,5.432,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.082,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C3,Niederspannung (400V): Grundpreistarif,5.01,0,5.01,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.66,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H7,Niederspannung (400V): Grundpreistarif,5.432,0,5.432,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.082,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,H8,Niederspannung (400V): Grundpreistarif,5.77,0,5.77,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.42,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C4,Niederspannung (400V): Grundpreistarif,4.982,0,4.982,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,12.632,,
2018,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",cheapest,C1,Niederspannung (400V): Grundpreistarif,5.72,0,5.72,60,0,4.65,Standard,4.85,0,4.85,0,0,4.85,0.5,2.3,13.37,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C3,NS 2,3.784,0,3.784,300,3000,1.264,NS 2,3.451,0,3.451,0,0,3.451,0.5,2.3,10.035,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H6,Haushalt,2.285,0,2.285,60,0,1.725,Haushalt,3.714,0,3.714,0,0,3.714,0.5,2.3,8.8,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H8,Haushalt,4.311,0,4.311,60,0,3.191,Haushalt,4.229,0,4.229,0,0,4.229,0.5,2.3,11.34,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C4,NS 2,3.369,0,3.369,300,9000,1.189,NS 2,3.314,0,3.314,0,0,3.314,0.5,2.3,9.483,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H7,Haushalt & Wärmepumpe,3.589,0,3.589,96,0,2.531,Haushalt & Wärmepumpe,3.783,0,3.783,0,0,3.783,0.5,2.3,10.173,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C2,Gewerbe,4.691,0,4.691,60,0,4.171,Gewerbe,4.574,0,4.574,0,0,4.574,0.5,2.3,12.065,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H4,Haushalt,4.844,0,4.844,60,0,3.191,Haushalt,4.229,0,4.229,0,0,4.229,0.5,2.3,11.873,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H2,Haushalt,5.875,0,5.875,60,0,3.155,Haushalt,4.217,0,4.217,0,0,4.217,0.5,2.3,12.891,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H1,Haushalt,7.29,0,7.29,60,0,3.22,Hauhalt,4.239,0,4.239,0,0,4.239,0.5,2.3,14.329,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H3,Haushalt,4.028,0,4.028,60,0,2.375,Haushalt,3.943,0,3.943,0,0,3.943,0.5,2.3,10.771,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C1,Gewerbe,5.303,0,5.303,60,0,4.233,Gewerbe,4.595,0,4.595,0,0,4.595,0.5,2.3,12.698,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H5,Haushalt,3.605,0,3.605,60,0,2.485,Haushalt,3.981,0,3.981,0,0,3.981,0.5,2.3,10.386,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H7,NT-Haushalt 400_230_2018,6.569,0,6.569,78,0,5.649,EGM-EKZ-Mixstrom-Privat,4.919,0,4.919,0,0,4.919,0,2.3,13.788,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C4,Industrie-Lastgang 400_230_2018,5.119,0,5.119,624.48,11700,2.334,EGM-EKZ-Mixstrom-Business,4.586,0,4.586,0,0,4.586,0,2.3,12.005,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H8,NT-Haushalt 400_230_2018,7.743,0,7.743,78,0,6.383,EGM-EKZ-Mixstrom-Privat,5.075,0,5.075,0,0,5.075,0,2.3,15.118,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C6,Mittelspannung-2018,4.294,0,4.294,1200,31200,1.814,EGM-EKZ-Mixstrom-Business,4.652,0,4.652,0,0,4.652,0,2.3,11.245,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C5,Mittelspannung-2018,4.702,0,4.702,1200,11700,1.802,EGM-EKZ-Mixstrom-Business,4.586,0,4.586,0,0,4.586,0,2.3,11.588,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C2,NT-Haushalt 400_230_2018,8.492,0,8.492,78,0,7.912,EGM-EKZ-Mixstrom-Privat,5.401,0,5.401,0,0,5.401,0,2.3,16.193,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C3,Industrie-Lastgang 400_230_2018,5.733,0,5.733,624,3900,2.397,EGM-EKZ-Mixstrom-Business,4.715,0,4.715,0,0,4.715,0,2.3,12.747,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C1,NT-Haushalt 400_230_2018,9.303,0,9.303,78,0,8.008,EGM-EKZ-Mixstrom-Privat,5.422,0,5.422,0,0,5.422,0,2.3,17.024,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H2,NT-Haushalt 400_230_2018,9.767,0,9.767,78,0,6.327,EGM-EKZ-Mixstrom-Privat,5.063,0,5.063,0,0,5.063,0,2.3,17.13,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H5,NT-Haushalt 400_230_2018,6.645,0,6.645,78,0,5.285,EGM-EKZ-Mixstrom-Privat,4.841,0,4.841,0,0,4.841,0,2.3,13.787,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H4,NT-Haushalt 400_230_2018,8.436,0,8.436,78,0,6.382,EGM-EKZ-Mixstrom-Privat,5.075,0,5.075,0,0,5.075,0,2.3,15.811,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H1,NT-Haushalt 400_230_2018,11.623,0,11.623,78,0,6.428,EGM-EKZ-Mixstrom-Privat,5.085,0,5.085,0,0,5.085,0,2.3,19.008,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H6,NT-Haushalt 400_230_2018,4.731,0,4.731,78,0,4.099,EGM-EKZ-Mixstrom-Privat,4.588,0,4.588,0,0,4.588,0,2.3,11.619,,
2018,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H3,NT-Haushalt 400_230_2018,7.164,0,7.164,78,0,5.11,EGM-EKZ-Mixstrom-Privat,4.804,0,4.804,0,0,4.804,0,2.3,14.268,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz 16 kV,4.656,0,4.656,204,138680,2.485,Netz 16 kV,3.999,0,3.999,0,0,3.999,0.45,2.3,11.405,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H1,Haushalt,11.38,0,11.38,48,0,8.06,Haushalt,4.039,0,4.039,0,0,4.039,0.45,2.3,18.17,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H2,Haushalt,10.183,0,10.183,48,0,7.943,Haushalt,4.017,0,4.017,0,0,4.017,0.45,2.3,16.95,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C4,Grosswerbe,9.766,0,9.766,204,28116,3.782,Grossgewerbe,4.143,0,4.143,0,0,4.143,0.45,2.3,16.659,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Haushalt,9.394,0,9.394,48,0,8.008,Haushalt,4.029,0,4.029,0,0,4.029,0.45,2.3,16.174,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz 16 kV,5.5,0,5.5,204,12762,2.587,Netz 16 kV,4.143,0,4.143,0,0,4.143,0.45,2.3,12.393,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H3,Haushalt,7.919,0,7.919,48,0,6.533,Haushalt,3.743,0,3.743,0,0,3.743,0.45,2.3,14.412,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Haushalt,7.692,0,7.692,48,0,6.732,Haushalt,3.781,0,3.781,0,0,3.781,0.45,2.3,14.223,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C6,Netz 16 kV,5.213,0,5.213,204,34032,2.61,Netz 16 kV,4.177,0,4.177,0,0,4.177,0.45,2.3,12.14,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H6,Haushalt,5.996,0,5.996,48,0,5.484,Haushalt,3.514,0,3.514,0,0,3.514,0.45,2.3,12.26,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Haushalt,8.968,0,8.968,48,0,8.008,Haushalt,4.029,0,4.029,0,0,4.029,0.45,2.3,15.748,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Grosswerbe,10.61,0,10.61,204,9372,3.906,Grossgewerbe,4.305,0,4.305,0,0,4.305,0.45,2.3,17.665,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Haushalt,7.427,0,7.427,48,0,6.738,Haushalt,3.782,0,3.782,0,0,3.782,0.45,2.3,13.96,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Kleingewerbe,10.812,0,10.812,48,0,9.892,Kleingewerbe,4.395,0,4.395,0,0,4.395,0.45,2.3,17.957,,
2018,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Kleingewerbe,10.261,0,10.261,48,0,9.781,Kleingewerbe,4.374,0,4.374,0,0,4.374,0.45,2.3,17.385,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H7,LKW-Standartkunden TN,9.706,0,9.706,120,0,8.463,LKW-Mixstrom-Privat-und-Gewerbe,5.208,0,5.208,0,0,5.208,0,2.3,17.214,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H6,LKW-Standartkunden TN,7.256,0,7.256,120,0,6.456,LKW-Mixstrom-Privat-und-Gewerbe,4.789,0,4.789,0,0,4.789,0,2.3,14.345,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H5,LKW-Standartkunden TN,9.929,0,9.929,120,0,8.009,LKW-Mixstrom-Privat-und-Gewerbe,5.113,0,5.113,0,0,5.113,0,2.3,17.342,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C4,LKW-NS-Netz-Leistungsmessung,8.808,0,8.808,624,0,8.363,LKW-Mixstrom-Business,4.793,0,4.793,0,0,4.793,0,2.3,15.901,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C1,LKW-Standartkunden TN,12.387,0,12.387,120,0,10.567,LKW-Mixstrom-Privat-und-Gewerbe,5.648,0,5.648,0,0,5.648,0,2.3,20.335,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H4,LKW-Standartkunden TN,12.435,0,12.435,120,0,9.448,LKW-Mixstrom-Privat-und-Gewerbe,5.414,0,5.414,0,0,5.414,0,2.3,20.149,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H8,LKW-Standartkunden TN,11.369,0,11.369,120,0,9.449,LKW-Mixstrom-Privat-und-Gewerbe,5.414,0,5.414,0,0,5.414,0,2.3,19.083,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H2,LKW-Standartkunden TN,14.515,0,14.515,120,0,9.395,LKW-Mixstrom-Privat-und-Gewerbe,5.403,0,5.403,0,0,5.403,0,2.3,22.217,,
2018,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H1,LKW-Standartkunden TN,17.334,0,17.334,120,0,9.514,LKW-Mixstrom-Privat-und-Gewerbe,5.428,0,5.428,0,0,5.428,0,2.3,25.062,,
