period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh), metering rate (cts./kWh), annual metering cost (CHF p.a.)
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C3,Niederspannung (400V): Grundpreistarif,4.83,0,4.83,60,0,4.25,Niederspannung (400V): Grundpreistarif über 100 MWh,6.5,0,6.5,0,0,6.5,0.5,1.1,12.93,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H6,Niederspannung (400V): Grundpreistarif,5.03,0,5.03,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,13.33,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H5,Niederspannung (400V): Grundpreistarif,5.59,0,5.59,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,13.89,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C1,Niederspannung (400V): Grundpreistarif,5.54,0,5.54,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,13.84,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H1,Niederspannung (400V): Grundpreistarif,8.54,0,8.54,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,16.84,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H3,Niederspannung (400V): Grundpreistarif,6.123,0,6.123,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,14.423,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H2,Niederspannung (400V): Grundpreistarif,7.19,0,7.19,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,15.49,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C4,Niederspannung (400V): Grundpreistarif,4.802,0,4.802,60,0,4.25,Niederspannung (400V): Grundpreistarif über 100 MWh,6.5,0,6.5,0,0,6.5,0.5,1.1,12.902,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,C2,Niederspannung (400V): Grundpreistarif,4.99,0,4.99,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,13.29,,
2015,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",standard,H4,Niederspannung (400V): Grundpreistarif,6.123,0,6.123,60,0,4.25,Niederspannung (400V): Grundpreistarif bis 100 MWh,6.7,0,6.7,0,0,6.7,0.5,1.1,14.423,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0.5,0,0.5,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0.5,0,0.5,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H4,Haushalt GH,5.91,0,5.91,72,0,4.31,KEIN NAME,6.415,0,6.415,0,0,6.415,0.5,1.1,13.925,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C3,Gewerbe NS1,0.511,0,0.511,700,66,0,Gewerbe NS1,7.051,0,7.051,0,0,7.051,0.5,1.1,9.162,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H7,Wärmepumpe UL,2.754,0,2.754,36,0,2.477,Wärmepumpe UL,5.775,0,5.775,0,0,5.775,0.5,1.1,10.129,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C4,Gewerbe NS2,1.72,0,1.72,700,66,1.567,Gewerbe NS2,7.096,0,7.096,0,0,7.096,0.5,1.1,10.416,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0.5,0,0.5,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H1,Haushalt GH,9.394,0,9.394,72,0,4.354,Haushalt GH,6.432,0,6.432,0,0,6.432,0.5,1.1,17.426,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H3,Haushalt GH,4.676,0,4.676,72,0,3.076,KEIN NAME,5.93,0,5.93,0,0,5.93,0.5,1.1,12.205,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H5,Haushalt GH,4.255,0,4.255,72,0,3.295,KEIN NAME,5.995,0,5.995,0,0,5.995,0.5,1.1,11.851,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C2,KEIN NAME,5.794,0,5.794,0,0,5.794,KEIN NAME,6.998,0,6.998,0,0,6.998,0.5,0,13.292,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H8,Haushalt GH,5.271,0,5.271,72,0,4.311,KEIN NAME,6.415,0,6.415,0,0,6.415,0.5,1.1,13.286,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H6,Haushalt GH,2.381,0,2.381,72,0,2.093,Haushalt GH,5.544,0,5.544,0,0,5.544,0.5,1.1,9.524,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,H2,Haushalt GH,7.136,0,7.136,72,0,4.256,KEIN NAME,6.393,0,6.393,0,0,6.393,0.5,1.1,15.129,,
2015,CHE-112.540.663,"Gemeinde Andelfingen, Stromversorgung",standard,C1,Gewerbe,6.788,0,6.788,72,0,5.888,KEIN NAME,7.034,0,7.034,0,0,7.034,0.5,1.1,15.422,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H6,Haushalt,4.69,0,4.69,78,0,3.838,Haushalt,6.294,0,6.294,0,0,6.294,0,1.1,12.084,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C6,Mittelspannung,3.919,0,3.919,1200,24960,1.635,Mittelspannung,6.465,0,6.465,0,0,6.465,0,1.1,11.484,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C1,Haushalt,6.031,0,6.031,78,0,4.516,Haushalt,7.784,0,7.784,0,0,7.784,0,1.1,14.915,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C2,Haushalt,5.299,0,5.299,78,0,4.499,Haushalt,7.748,0,7.748,0,0,7.748,0,1.1,14.147,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C5,Mittelspannung,4.282,0,4.282,1200,9360,1.63,Mittelspannung,6.483,0,6.483,0,0,6.483,0,1.1,11.865,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C3,Industrie,5.415,0,5.415,480,3900,1.955,Industrie,6.654,0,6.654,0,0,6.654,0,1.1,13.169,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H8,Haushalt,5.814,0,5.814,78,0,4.234,Haushalt,7.165,0,7.165,0,0,7.165,0,1.1,14.079,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H3,Haushalt,6.287,0,6.287,78,0,4.013,Haushalt,6.68,0,6.68,0,0,6.68,0,1.1,14.067,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,C4,Industrie,4.906,0,4.906,480,11700,1.93,Industrie,6.483,0,6.483,0,0,6.483,0,1.1,12.489,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H1,Haushalt,9.657,0,9.657,78,0,4.242,Haushalt,7.182,0,7.182,0,0,7.182,0,1.1,17.939,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H7,Haushalt,5.247,0,5.247,78,0,4.107,Haushalt,6.885,0,6.885,0,0,6.885,0,1.1,13.232,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H4,Haushalt,6.507,0,6.507,78,0,4.234,Haushalt,7.165,0,7.165,0,0,7.165,0,1.1,14.772,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H2,Haushalt,7.884,0,7.884,78,0,4.224,Haushalt,7.143,0,7.143,0,0,7.143,0,1.1,16.128,,
2015,CHE-103.298.345,Elektrizitätsgenossenschaft Marthalen,standard,H5,Haushalt,5.623,0,5.623,78,0,4.043,Haushalt,6.745,0,6.745,0,0,6.745,0,1.1,13.468,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C6,Netz 16 kV,5.077,0,5.077,204,31795,2.403,Netz 16 kV,6.36,0,6.36,0,0,6.36,0.45,1.1,12.987,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H1,Haushalt,10.65,0,10.65,48,0,7.11,Haushalt,6.27,0,6.27,0,0,6.27,0.45,1.1,18.47,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H2,Haushalt,9.471,0,9.471,48,0,7.011,Haushalt,6.231,0,6.231,0,0,6.231,0.45,1.1,17.252,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C1,Kleingewerbe,9.798,0,9.798,48,0,8.658,Kleingewerbe,6.884,0,6.884,0,0,6.884,0.45,1.1,18.233,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H3,Haushalt,7.425,0,7.425,48,0,5.818,Haushalt,5.758,0,5.758,0,0,5.758,0.45,1.1,14.733,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C3,Grosswerbe,8.936,0,8.936,204,5486,4.603,Grossgewerbe,6.65,0,6.65,0,0,6.65,0.45,1.1,17.136,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C7,Netz 16 kV,4.473,0,4.473,204,129565,2.203,Netz 16 kV,5.96,0,5.96,0,0,5.96,0.45,1.1,11.984,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C2,Kleingewerbe,9.264,0,9.264,48,0,8.564,Kleingewerbe,6.847,0,6.847,0,0,6.847,0.45,1.1,17.661,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C4,Grosswerbe,8.16,0,8.16,204,16459,4.288,Grossgewerbe,6.285,0,6.285,0,0,6.285,0.45,1.1,15.995,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H5,Haushalt,7.167,0,7.167,48,0,5.987,Haushalt,5.825,0,5.825,0,0,5.825,0.45,1.1,14.542,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,C5,Netz 16 kV,5.331,0,5.331,204,11923,2.366,Netz 16 kV,6.285,0,6.285,0,0,6.285,0.45,1.1,13.166,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H4,Haushalt,8.672,0,8.672,48,0,7.065,Haushalt,6.253,0,6.253,0,0,6.253,0.45,1.1,16.475,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H6,Haushalt,5.558,0,5.558,48,0,4.826,Haushalt,5.365,0,5.365,0,0,5.365,0.45,1.1,12.472,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H7,Haushalt,7.038,0,7.038,48,0,6.129,Haushalt,5.881,0,5.881,0,0,5.881,0.45,1.1,14.469,,
2015,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",standard,H8,Haushalt,8.246,0,8.246,48,0,7.066,Haushalt,6.253,0,6.253,0,0,6.253,0.45,1.1,16.049,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C2,Standardkunden Tarif TN,10.638,0,10.638,120,0,9.698,EKZ Mixstrom Private und Gewerbe,7.959,0,7.959,0,0,7.959,0,1.1,19.697,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C3,Tarif für Kunden mit Leistungsmessung,10.97,0,10.97,0,4200,7.63,EKZ Mixstrom Business,5.839,0,5.839,0,0,5.839,0,1.1,17.909,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C4,Tarif für Kunden mit Leistungsmessung,7.859,0,7.859,0,1260,7.067,EKZ Mixstrom Business,5.617,0,5.617,0,0,5.617,0,1.1,14.577,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H3,Standardkunden Tarif TN,10.207,0,10.207,120,0,7.001,EKZ Mixstrom  Privat und Gewerbe,6.998,0,6.998,0,0,6.998,0,1.1,18.305,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H2,Standardkunden Tarif TN,13.997,0,13.997,120,0,8.657,EKZ Mixstrom Privat und Gewerbe,7.588,0,7.588,0,0,7.588,0,1.1,22.685,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H4,Standardkunden Tarif TN,11.919,0,11.919,120,0,8.713,EKZ Mixstrom Privat und Gewerbe,7.608,0,7.608,0,0,7.608,0,1.1,20.627,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H1,Standardkunden Tarif TN,16.821,0,16.821,120,0,8.781,EKZ Mixstrom Privat und Gewerbe,7.632,0,7.632,0,0,7.632,0,1.1,25.553,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H8,Standardkunden Tarif TN,10.853,0,10.853,120,0,8.713,EKZ Mixstrom Private und Gewerbe,7.608,0,7.608,0,0,7.608,0,1.1,19.561,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H6,Standardkunden Tarif TN,6.638,0,6.638,120,0,5.618,EKZ Mixstrom Privat und Gewerbe,6.505,0,6.505,0,0,6.505,0,1.1,14.243,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H5,Standardkunden Tarif TN,9.364,0,9.364,120,0,7.224,EKZ Mixstrom Privat und Gewerbe,7.077,0,7.077,0,0,7.077,0,1.1,17.541,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C1,Standardkunden Tarif TN,12.472,0,12.472,120,0,10.432,EKZ Mixstrom Privat und Gewerbe,8.02,0,8.02,0,0,8.02,0,1.1,21.592,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,H7,Standardkunden Tarif TN,9.157,0,9.157,120,0,7.694,EKZ Mixstrom Privat und Gewerbe,7.245,0,7.245,0,0,7.245,0,1.1,17.502,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2015,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C5,MSN-M,5.427,0,5.427,1200,14850,1.677,MSE-M,6.302,0,6.302,0,0,6.302,0.4,1.1,13.229,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H6,NSN-HG,4.982,0,4.982,72,0,4.154,NSE-HG,6.446,0,6.446,0,0,6.446,0.4,1.1,12.928,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H4,NSN-HG,8.17,0,8.17,72,0,6.03,NSE-HG,6.794,0,6.794,0,0,6.794,0.4,1.1,16.464,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H7,NSN-HG,6.525,0,6.525,72,0,5.432,NSE-HG,6.836,0,6.836,0,0,6.836,0.4,1.1,14.862,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C3,NSN-GIM,8.141,0,8.141,600,5520,3.521,NSE-GIM,6.694,0,6.694,0,0,6.694,0.4,1.1,16.335,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H1,NSN-HG,11.181,0,11.181,72,0,6.141,NSE-HG,6.858,0,6.858,0,0,6.858,0.4,1.1,19.54,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C7,MSN-M,4.371,0,4.371,1200,161370,1.663,MSE-M,6.073,0,6.073,0,0,6.073,0.4,1.1,11.944,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H5,NSN-HG,6.63,0,6.63,72,0,5.13,NSE-HG,6.339,0,6.339,0,0,6.339,0.4,1.1,14.468,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C1,NSN-HG,8.552,0,8.552,72,0,7.112,NSE-HG,7.194,0,7.194,0,0,7.194,0.4,1.1,17.246,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C2,NSN-HG,7.854,0,7.854,72,0,7.074,NSE-HG,7.277,0,7.277,0,0,7.277,0.4,1.1,16.631,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H8,NSN-HG,7.53,0,7.53,72,0,6.03,NSE-HG,6.795,0,6.795,0,0,6.795,0.4,1.1,15.825,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H3,NSN-HG,7.152,0,7.152,72,0,5.012,NSE-HG,6.298,0,6.298,0,0,6.298,0.4,1.1,14.95,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C4,NSN-GIM,7.383,0,7.383,600,16560,3.411,NSE-GIM,6.538,0,6.538,0,0,6.538,0.4,1.1,15.421,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,H2,NSN-HG,9.458,0,9.458,72,0,6.038,NSE-HG,6.805,0,6.805,0,0,6.805,0.4,1.1,17.762,,
2015,CHE-105.005.063,Industrielle Betriebe Kloten AG,standard,C6,MSN-M,4.942,0,4.942,1200,39600,1.682,MSE-M,6.322,0,6.322,0,0,6.322,0.4,1.1,12.764,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C5,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H4,Netz 400V,8.184,1.14,7.044,72,0,6.044,Strom Private und Gewerbe,8.062,1.2,6.862,0,0,8.062,0,1.1,15.006,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C2,Netz 400V,8.573,1.2,7.373,72,0,7.793,Strom Private und Gewerbe,8.698,1.3,7.398,0,0,8.698,0,1.1,15.871,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H1,Netz 400V,11.136,1.59,9.546,72,0,6.096,Strom Private und Gewerbe,8.08,1.21,6.87,0,0,8.08,0,1.1,17.516,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H3,Netz 400V,6.729,0.92,5.809,72,0,4.589,Strom Private und Gewerbe,7.532,1.12,6.412,0,0,7.532,0,1.1,13.321,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H2,Netz 400V,9.4,1.32,8.08,72,0,5.98,Strom Private und Gewerbe,8.038,1.2,6.838,0,0,8.038,0,1.1,16.019,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C4,Netz 400V,7.686,1.07,6.616,72,0,7.131,Strom Private und Gewerbe,8.457,1.26,7.197,0,0,8.457,0,1.1,14.912,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H6,Netz 400V,4.259,0.55,3.709,72,0,3.431,Strom Private und Gewerbe,7.109,1.06,6.049,0,0,7.109,0,1.1,10.858,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C3,Netz 400V,8.542,1.2,7.342,72,0,7.954,Strom Private und Gewerbe,8.756,1.31,7.446,0,0,8.756,0,1.1,15.888,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C7,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H8,Netz 400V,7.545,1.05,6.495,72,0,6.045,Strom Private und Gewerbe,8.062,1.2,6.862,0,0,8.062,0,0,13.356,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H7,Netz 400V,6.299,0.86,5.439,72,0,5.205,Strom Private und Gewerbe,7.756,1.16,6.596,0,0,7.756,0,1.1,13.135,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,H5,Netz 400V,6.267,0.86,5.407,72,0,4.767,Strom Private und Gewerbe,7.597,1.14,6.457,0,0,7.597,0,0,11.863,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C1,Netz 400V,9.343,1.32,8.023,72,0,7.903,Strom Private und Gewerbe,8.738,1.31,7.428,0,0,8.738,0,1.1,16.551,,
2015,CHE-103.299.480,Elektrizitätsgenossenschaft Lufingen,standard,C6,KEIN NAME,0,0,0,0,0,0,KEIN NAME,0,0,0,0,0,0,0,0,0,,
2015,CHE-109.691.468,Energie Opfikon AG,standard,C4,Niederspannung Leistungstarif NSLT-N 2015,4.482,0,4.482,960,112.8,3.727,Niederspannung Leistungstarif NSLT-E 2015,5.965,0,5.965,0,0,5.965,0.51,1.1,12.057,,
